열량,모래집튀김(대구동구),468.37
열량,미꾸라지튀김,387.486659
열량,새우튀김,301.235173
열량,생선까스,653.4407186
열량,안심돈가스,651.7545868
열량,양념치킨,552
열량,오징어튀김,308.1946597
열량,쥐포튀김,356.9121915
열량,채소튀김,320.6570163
열량,치즈돈가스,755.3689949
열량,치킨까스,592.9975357
열량,대구포,140.8415197
열량,북어포,66.46329406
열량,매작과,123.8610358
열량,산자,109.7112572
열량,송화다식,110.8265423
열량,약과,119.7310836
열량,유과,127.0910202
탄수화물,가자미구이,3.5
탄수화물,갈치구이,0.353671439
탄수화물,고등어구이,1.855234303
탄수화물,굴비구이,1.5
탄수화물,꽁치구이,1
탄수화물,꿩불고기(충주),39.7
탄수화물,닭갈비,44.9
탄수화물,닭갈비(춘천),23.1
탄수화물,닭꼬치,13.34766099
탄수화물,더덕구이,31.1
탄수화물,도미구이,2.1
탄수화물,돼지갈비(서울마포),8.1
탄수화물,돼지갈비구이,29.0723147
탄수화물,떡갈비,23.56874289
탄수화물,병어구이,0.2
탄수화물,불고기(광양),7.8
탄수화물,붕장어소금구이(고흥),11.6
탄수화물,소곱창구이,5.5
탄수화물,소불고기,18.29564578
탄수화물,소양념갈비구이,26.2
탄수화물,양념왕갈비(수원),13.7
탄수화물,양념장어구이,8.803708909
탄수화물,임연수구이,3.5
탄수화물,짚불구이곰장어(기장),2.3
탄수화물,햄버그스테이크,20.76125745
탄수화물,황태구이,26.9
탄수화물,훈제오리,12.07833157
탄수화물,게국지(태안),31.7
탄수화물,곰치국(삼척),23.9
탄수화물,굴국밥,88.4
탄수화물,근대된장국,9.8
탄수화물,김치국,10.5
탄수화물,달걀국,5.9
탄수화물,닭개장,19.1
탄수화물,떡국,147.1739416
탄수화물,떡만둣국,110.7066137
탄수화물,만둣국,47.83204411
탄수화물,맑은감자국,34.6
탄수화물,매생이국(장흥),13.4
탄수화물,무된장국,14.7
탄수화물,미소된장국,2.8
탄수화물,미역국,3.9
탄수화물,미역오이냉국,14.6
탄수화물,바지락조개국,10.1
탄수화물,배추된장국,11.7
탄수화물,뼈다귀해장국,23.4
탄수화물,선지해장국,16.7
탄수화물,선짓국,10.97127211
탄수화물,소고기무국,7.8
탄수화물,소고기미역국,7.7
탄수화물,소머리국밥(경기광주),74.9
탄수화물,순대국,17.26139612
탄수화물,시금치된장국,10.7
탄수화물,시래기된장국,11
탄수화물,쑥된장국,12.1
탄수화물,아욱된장국,10.7
탄수화물,어묵국,34.24355838
탄수화물,오이냉국,15.7
탄수화물,오징어국,11.9
탄수화물,올갱이국(괴산),13
탄수화물,우거지된장국,10.4
탄수화물,우거지해장국,13.5
탄수화물,우렁된장국,19.2
탄수화물,탕국,0.244407786
탄수화물,토란국,92.01594539
탄수화물,홍합미역국,11.6
탄수화물,황태해장국,5.7
탄수화물,고추잡채,26.170627
탄수화물,깐풍기,37.78034981
탄수화물,난자완스,19.14883461
탄수화물,도토리묵말이(대전),89.7
탄수화물,라조기,26.23360895
탄수화물,마파두부,10.73489347
탄수화물,물회(포항),55.3
탄수화물,생선물회,82.5
탄수화물,소고기샤브샤브,14.7
탄수화물,양장피,19.43946097
탄수화물,오징어물회(동해),91.2
탄수화물,오징어순대(속초),58.3
탄수화물,육회,14.09957141
탄수화물,초당순두부(강릉),15.8
탄수화물,탕수육,51.83241694
탄수화물,팔보채,11.27676967
탄수화물,팥빙수,86.3
탄수화물,해파리냉채,13.4
탄수화물,갓김치,4.122637912
탄수화물,고들빼기,10.93370767
탄수화물,깍두기,3.341034641
탄수화물,깻잎김치,21.1
탄수화물,나박김치,1.638914641
탄수화물,동치미,11.1
탄수화물,배추겉절이,3.4
탄수화물,배추김치,2.901109032
탄수화물,백김치,4.196255582
탄수화물,부추김치,5.4
탄수화물,열무김치,2.434593217
탄수화물,열무얼갈이김치,2.608379334
탄수화물,오이소박이,2.453208396
탄수화물,총각김치,2.817567004
탄수화물,파김치,4.537371088
탄수화물,가지나물,2.645067135
탄수화물,고사리나물,3.243406067
탄수화물,도라지나물,4.879426572
탄수화물,무나물,2.664683632
탄수화물,미나리나물,2.241731062
탄수화물,숙주나물,1.337372063
탄수화물,시금치나물,2.00761186
탄수화물,시래기나물,2.56599807
탄수화물,취나물,3.306171158
탄수화물,콩나물,0.943995548
탄수화물,가래떡,47.49381057
탄수화물,경단(깨),74.21909136
탄수화물,경단(콩),74.03080846
탄수화물,기피편,48.9877019
탄수화물,꿀떡,48.85745668
탄수화물,녹두시루떡,48.07689012
탄수화물,메밀전병,21.6204582
탄수화물,모듬찰떡,47.38537816
탄수화물,무지개떡,53.01064735
탄수화물,백설기,52.50657795
탄수화물,송편(깨),44.95687655
탄수화물,송편(콩),41.66148428
탄수화물,수수부꾸미,42.09857858
탄수화물,수수팥떡,43.03394056
탄수화물,시루떡,47.53939263
탄수화물,쑥떡,57.88940786
탄수화물,약식,52.33425782
탄수화물,인절미,45.39394215
탄수화물,절편,43.93842146
탄수화물,증편,44.83285353
탄수화물,찹쌀떡,65.60874446
탄수화물,고기만두,48.63476909
탄수화물,군만두,88.0547436
탄수화물,김치만두,57.57301745
탄수화물,물만두,18.6916188
탄수화물,간자장,134.224395
탄수화물,굴짬뽕,115.6884302
탄수화물,기스면,89.78542189
탄수화물,김치라면,86.2
탄수화물,김치우동,99.14441865
탄수화물,냉김치말이국수,52
탄수화물,닭칼국수,94.7
탄수화물,둘깨칼국수,59.8
탄수화물,떡라면,118.6
탄수화물,라면,77.6
탄수화물,막국수,114.8609251
탄수화물,막국수(평창),109.8
탄수화물,메밀국수,117.7991404
탄수화물,물냉면,112.9034041
탄수화물,비빔국수,109.8523356
탄수화물,비빔냉면,122.3991821
탄수화물,삼선우동,105.8996704
탄수화물,삼선자장면,126.5325365
탄수화물,삼선짬뽕,101.7329695
탄수화물,수제비,128.3827922
탄수화물,쌀국수,55.1
탄수화물,열무김치국수,69.6
탄수화물,열무냉면,97.52017977
탄수화물,오일소스스파게티,89.41991885
탄수화물,올갱이국수(정선),111.6
탄수화물,우동(일식),74.19880398
탄수화물,우동(중식),85.36595981
탄수화물,울면,128.178191
탄수화물,자장면,133.6314017
탄수화물,잔치국수,118.5309972
탄수화물,짬뽕,100.5871719
탄수화물,짬뽕라면,92
탄수화물,쫄면,109.5650697
탄수화물,치즈라면,80
탄수화물,콩국수,112.0269568
탄수화물,크림소스스파게티,73.7627438
탄수화물,토마토소스스파게티,93.20400315
탄수화물,해물칼국수,123.9013755
탄수화물,해물크림소스스파게티,86.97301147
탄수화물,해물토마토소스스파게티,87.24297158
탄수화물,회냉면,122.0043814
탄수화물,고구마줄기나물,2.6
탄수화물,골뱅이무침,15.69258693
탄수화물,김무침,10.56381624
탄수화물,노각무침,14.3
탄수화물,단무지무침,2.8
탄수화물,달래나물무침,23.8
탄수화물,더덕무침,43.4
탄수화물,도라지생채,35.3
탄수화물,도토리묵,10.37712107
탄수화물,마늘쫑무침,8.51574652
탄수화물,무말랭이무침,8.545266194
탄수화물,무생채,13.9
탄수화물,미역초무침,4.5
탄수화물,밴댕이무침(인천),46
탄수화물,부추무침,18.8
탄수화물,북어채무침,39.6
탄수화물,상추겉절이,16
탄수화물,서대회무침(여수),45.9
탄수화물,쑥갓나물무침,6.6
탄수화물,오이생채,4.1
탄수화물,오이지무침,20.3
탄수화물,우거지나물무침,8.7
탄수화물,잡채,38.84187248
탄수화물,쥐치채,10.89457468
탄수화물,청포묵무침,22.7
탄수화물,탕평채,12.25620034
탄수화물,파래무침,5.945314956
탄수화물,파무침,17.8
탄수화물,홍어무침,25.95367596
탄수화물,고추장불고기 삼각김밥,34.11171413
탄수화물,곤드레나물밥(정선),98.9
탄수화물,국밥(안성),58.6
탄수화물,김밥,57.57446767
탄수화물,김치김밥,60.66662517
탄수화물,김치볶음밥,120.0002258
탄수화물,농어초밥,78.74656604
탄수화물,돼지국밥(밀양),74.7
탄수화물,류산슬덮밥,73.94737776
탄수화물,멍게비빔밥(거제),90.7
탄수화물,멸치주먹밥,54.3
탄수화물,묵밥(영주),128.6
탄수화물,문어초밥,81.77825618
탄수화물,볶음밥,112.6755532
탄수화물,불고기덮밥,102.3517286
탄수화물,비빔밥,114.8311956
탄수화물,비빔밥(전주),98.7
탄수화물,삼선볶음밥,85.75350638
탄수화물,새우볶음밥,112.8586179
탄수화물,새우초밥,78.42175383
탄수화물,새우튀김롤,96.28069071
탄수화물,샐러드김밥,61.45080875
